temp_pin: DQp52          temp: DQl52
temp_pin: DQp53          temp: DQl53
temp_pin: DQp54          temp: DQl54
temp_pin: DQp55          temp: DQl55
temp_pin: DQp56          temp: DQl56
temp_pin: DQp57          temp: DQl57
temp_pin: DQp58          temp: DQl58
temp_pin: DQp59          temp: DQl59
temp_pin: DQp6          temp: DQl6
temp_pin: DQp60          temp: DQl60
temp_pin: DQp61          temp: DQl61
temp_pin: DQp62          temp: DQl62
temp_pin: DQp63          temp: DQl63
temp_pin: DQp7          temp: DQl7
temp_pin: DQp8          temp: DQl8
temp_pin: DQp9          temp: DQl9
temp_pin: ECCc0          temp: ECCc0
temp_pin: ECCc1          temp: ECCc1
temp_pin: ECCc2          temp: ECCc2
temp_pin: ECCc3          temp: ECCc3
temp_pin: ECCd0          temp: ECCh0
temp_pin: ECCd1          temp: ECCh1
temp_pin: ECCd2          temp: ECCh2
temp_pin: ECCd3          temp: ECCh3
temp_pin: ECCg0          temp: ECCg0
temp_pin: ECCg1          temp: ECCg1
temp_pin: ECCg2          temp: ECCg2
temp_pin: ECCg3          temp: ECCg3
temp_pin: ECCh0          temp: ECCd0
temp_pin: ECCh1          temp: ECCd1
temp_pin: ECCh2          temp: ECCd2
temp_pin: ECCh3          temp: ECCd3
temp_pin: ECCk0          temp: ECCk0
temp_pin: ECCk1          temp: ECCk1
temp_pin: ECCk2          temp: ECCk2
temp_pin: ECCk3          temp: ECCk3
temp_pin: ECCl0          temp: ECCp0
temp_pin: ECCl1          temp: ECCp1
temp_pin: ECCl2          temp: ECCp2
temp_pin: ECCl3          temp: ECCp3
temp_pin: ECCo0          temp: ECCo0
temp_pin: ECCo1          temp: ECCo1
temp_pin: ECCo2          temp: ECCo2
temp_pin: ECCo3          temp: ECCo3
temp_pin: ECCp0          temp: ECCl0
temp_pin: ECCp1          temp: ECCl1
temp_pin: ECCp2          temp: ECCl2
temp_pin: ECCp3          temp: ECCl3
temp_pin: RAc          temp: RAc
temp_pin: RAd          temp: RAh
temp_pin: RAg          temp: RAg
temp_pin: RAh          temp: RAd
temp_pin: RAk          temp: RAk
temp_pin: RAl          temp: RAp
temp_pin: RAo          temp: RAo
temp_pin: RAp          temp: RAl
temp_pin: Rc0          temp: Rc0
temp_pin: Rc1          temp: Rc1
temp_pin: Rc2          temp: Rc2
temp_pin: Rc3          temp: Rc3
temp_pin: Rc4          temp: Rc4
temp_pin: Rc5          temp: Rc5
temp_pin: Rc6          temp: Rc6
temp_pin: Rc7          temp: Rc7
temp_pin: Rc8          temp: Rc8
temp_pin: Rc9          temp: Rc9
temp_pin: Rd0          temp: Rh0
temp_pin: Rd1          temp: Rh1
temp_pin: Rd2          temp: Rh2
temp_pin: Rd3          temp: Rh3
temp_pin: Rd4          temp: Rh4
temp_pin: Rd5          temp: Rh5
temp_pin: Rd6          temp: Rh6
temp_pin: Rd7          temp: Rh7
temp_pin: Rd8          temp: Rh8
temp_pin: Rd9          temp: Rh9
temp_pin: RDc0          temp: RDc0
temp_pin: RDc1          temp: RDc1
temp_pin: RDc2          temp: RDc2
temp_pin: RDc3          temp: RDc3
temp_pin: RDd0          temp: RDh0
temp_pin: RDd1          temp: RDh1
temp_pin: RDd2          temp: RDh2
temp_pin: RDd3          temp: RDh3
temp_pin: RDg0          temp: RDg0
temp_pin: RDg1          temp: RDg1
temp_pin: RDg2          temp: RDg2
temp_pin: RDg3          temp: RDg3
temp_pin: RDh0          temp: RDd0
temp_pin: RDh1          temp: RDd1
temp_pin: RDh2          temp: RDd2
temp_pin: RDh3          temp: RDd3
temp_pin: RDk0          temp: RDk0
temp_pin: RDk1          temp: RDk1
temp_pin: RDk2          temp: RDk2
temp_pin: RDk3          temp: RDk3
temp_pin: RDl0          temp: RDp0
temp_pin: RDl1          temp: RDp1
temp_pin: RDl2          temp: RDp2
temp_pin: RDl3          temp: RDp3
temp_pin: RDo0          temp: RDo0
temp_pin: RDo1          temp: RDo1
temp_pin: RDo2          temp: RDo2
temp_pin: RDo3          temp: RDo3
temp_pin: RDp0          temp: RDl0
temp_pin: RDp1          temp: RDl1
temp_pin: RDp2          temp: RDl2
temp_pin: RDp3          temp: RDl3
temp_pin: Rg0          temp: Rg0
temp_pin: Rg1          temp: Rg1
temp_pin: Rg2          temp: Rg2
temp_pin: Rg3          temp: Rg3
temp_pin: Rg4          temp: Rg4
temp_pin: Rg5          temp: Rg5
temp_pin: Rg6          temp: Rg6
temp_pin: Rg7          temp: Rg7
temp_pin: Rg8          temp: Rg8
temp_pin: Rg9          temp: Rg9
temp_pin: Rh0          temp: Rd0
temp_pin: Rh1          temp: Rd1
temp_pin: Rh2          temp: Rd2
temp_pin: Rh3          temp: Rd3
temp_pin: Rh4          temp: Rd4
temp_pin: Rh5          temp: Rd5
temp_pin: Rh6          temp: Rd6
temp_pin: Rh7          temp: Rd7
temp_pin: Rh8          temp: Rd8
temp_pin: Rh9          temp: Rd9
temp_pin: Rk0          temp: Rk0
temp_pin: Rk1          temp: Rk1
temp_pin: Rk2          temp: Rk2
temp_pin: Rk3          temp: Rk3
temp_pin: Rk4          temp: Rk4
temp_pin: Rk5          temp: Rk5
temp_pin: Rk6          temp: Rk6
temp_pin: Rk7          temp: Rk7
temp_pin: Rk8          temp: Rk8
temp_pin: Rk9          temp: Rk9
temp_pin: Rl0          temp: Rp0
temp_pin: Rl1          temp: Rp1
temp_pin: Rl2          temp: Rp2
temp_pin: Rl3          temp: Rp3
temp_pin: Rl4          temp: Rp4
temp_pin: Rl5          temp: Rp5
temp_pin: Rl6          temp: Rp6
temp_pin: Rl7          temp: Rp7
temp_pin: Rl8          temp: Rp8
temp_pin: Rl9          temp: Rp9
temp_pin: Ro0          temp: Ro0
temp_pin: Ro1          temp: Ro1
temp_pin: Ro2          temp: Ro2
temp_pin: Ro3          temp: Ro3
temp_pin: Ro4          temp: Ro4
temp_pin: Ro5          temp: Ro5
temp_pin: Ro6          temp: Ro6
temp_pin: Ro7          temp: Ro7
temp_pin: Ro8          temp: Ro8
temp_pin: Ro9          temp: Ro9
temp_pin: Rp0          temp: Rl0
temp_pin: Rp1          temp: Rl1
temp_pin: Rp2          temp: Rl2
temp_pin: Rp3          temp: Rl3
temp_pin: Rp4          temp: Rl4
temp_pin: Rp5          temp: Rl5
temp_pin: Rp6          temp: Rl6
temp_pin: Rp7          temp: Rl7
temp_pin: Rp8          temp: Rl8
temp_pin: Rp9          temp: Rl9
temp_pin: SEVc0          temp: SEVc0
temp_pin: SEVc1          temp: SEVc1
temp_pin: SEVc2          temp: SEVc2
temp_pin: SEVc3          temp: SEVc3
temp_pin: SEVd0          temp: SEVh0
temp_pin: SEVd1          temp: SEVh1
temp_pin: SEVd2          temp: SEVh2
temp_pin: SEVd3          temp: SEVh3
temp_pin: SEVg0          temp: SEVg0
temp_pin: SEVg1          temp: SEVg1
temp_pin: SEVg2          temp: SEVg2
temp_pin: SEVg3          temp: SEVg3
temp_pin: SEVh0          temp: SEVd0
temp_pin: SEVh1          temp: SEVd1
temp_pin: SEVh2          temp: SEVd2
temp_pin: SEVh3          temp: SEVd3
temp_pin: SEVk0          temp: SEVk0
temp_pin: SEVk1          temp: SEVk1
temp_pin: SEVk2          temp: SEVk2
temp_pin: SEVk3          temp: SEVk3
temp_pin: SEVl0          temp: SEVp0
temp_pin: SEVl1          temp: SEVp1
temp_pin: SEVl2          temp: SEVp2
temp_pin: SEVl3          temp: SEVp3
temp_pin: SEVo0          temp: SEVo0
temp_pin: SEVo1          temp: SEVo1
temp_pin: SEVo2          temp: SEVo2
temp_pin: SEVo3          temp: SEVo3
temp_pin: SEVp0          temp: SEVl0
temp_pin: SEVp1          temp: SEVl1
temp_pin: SEVp2          temp: SEVl2
temp_pin: SEVp3          temp: SEVl3
temp_pin: WDQSc0_c          temp: WDQSc0_c
temp_pin: WDQSc0_t          temp: WDQSc0_t
temp_pin: WDQSc1_c          temp: WDQSc1_c
temp_pin: WDQSc1_t          temp: WDQSc1_t
temp_pin: WDQSd0_c          temp: WDQSh0_c
temp_pin: WDQSd0_t          temp: WDQSh0_t
temp_pin: WDQSd1_c          temp: WDQSh1_c
temp_pin: WDQSd1_t          temp: WDQSh1_t
temp_pin: WDQSg0_c          temp: WDQSg0_c
temp_pin: WDQSg0_t          temp: WDQSg0_t
temp_pin: WDQSg1_c          temp: WDQSg1_c
temp_pin: WDQSg1_t          temp: WDQSg1_t
temp_pin: WDQSh0_c          temp: WDQSd0_c
temp_pin: WDQSh0_t          temp: WDQSd0_t
temp_pin: WDQSh1_c          temp: WDQSd1_c
temp_pin: WDQSh1_t          temp: WDQSd1_t
temp_pin: WDQSk0_c          temp: WDQSk0_c
temp_pin: WDQSk0_t          temp: WDQSk0_t
temp_pin: WDQSk1_c          temp: WDQSk1_c
temp_pin: WDQSk1_t          temp: WDQSk1_t
temp_pin: WDQSl0_c          temp: WDQSp0_c
temp_pin: WDQSl0_t          temp: WDQSp0_t
temp_pin: WDQSl1_c          temp: WDQSp1_c
temp_pin: WDQSl1_t          temp: WDQSp1_t
temp_pin: WDQSo0_c          temp: WDQSo0_c
temp_pin: WDQSo0_t          temp: WDQSo0_t
temp_pin: WDQSo1_c          temp: WDQSo1_c
temp_pin: WDQSo1_t          temp: WDQSo1_t
temp_pin: WDQSp0_c          temp: WDQSl0_c
temp_pin: WDQSp0_t          temp: WDQSl0_t
temp_pin: WDQSp1_c          temp: WDQSl1_c
temp_pin: WDQSp1_t          temp: WDQSl1_t
temp_pin: WSOg          temp: WSOg
temp_pin: WSOg          temp: WSOg
temp_pin: WSOh          temp: WSOd
temp_pin: WSOh          temp: WSOd
temp_pin: WSOc          temp: WSOc
temp_pin: WSOc          temp: WSOc
temp_pin: WSOd          temp: WSOh
temp_pin: WSOd          temp: WSOh
temp_pin: WSOo          temp: WSOo
temp_pin: WSOo          temp: WSOo
temp_pin: WSOp          temp: WSOl
temp_pin: WSOp          temp: WSOl
temp_pin: WSOk          temp: WSOk
temp_pin: WSOk          temp: WSOk
temp_pin: WSOl          temp: WSOp
temp_pin: WSOl          temp: WSOp
temp_pin: WSOf          temp: WSOf
temp_pin: WSOf          temp: WSOf
temp_pin: WSOe          temp: WSOe
temp_pin: WSOe          temp: WSOe
temp_pin: WSOb          temp: WSOb
temp_pin: WSOb          temp: WSOb
temp_pin: WSOa          temp: WSOa
temp_pin: WSOa          temp: WSOa
temp_pin: WSOn          temp: WSOn
temp_pin: WSOn          temp: WSOn
temp_pin: WSOm          temp: WSOm
temp_pin: WSOm          temp: WSOm
temp_pin: WSOj          temp: WSOj
temp_pin: WSOj          temp: WSOj
temp_pin: WSOi          temp: WSOi
temp_pin: WSOi          temp: WSOi
temp_pin: AERRc          temp: AERRc
temp_pin: AERRd          temp: AERRh
temp_pin: AERRg          temp: AERRg
temp_pin: AERRh          temp: AERRd
temp_pin: AERRk          temp: AERRk
temp_pin: AERRl          temp: AERRp
temp_pin: AERRo          temp: AERRo
temp_pin: AERRp          temp: AERRl
temp_pin: APARc          temp: APARc
temp_pin: APARd          temp: APARh
temp_pin: APARg          temp: APARg
temp_pin: APARh          temp: APARd
temp_pin: APARk          temp: APARk
temp_pin: APARl          temp: APARp
temp_pin: APARo          temp: APARo
temp_pin: APARp          temp: APARl
temp_pin: ARFUc          temp: ARFUc
temp_pin: ARFUd          temp: ARFUh
temp_pin: ARFUg          temp: ARFUg
temp_pin: ARFUh          temp: ARFUd
temp_pin: ARFUk          temp: ARFUk
temp_pin: ARFUl          temp: ARFUp
temp_pin: ARFUo          temp: ARFUo
temp_pin: ARFUp          temp: ARFUl
temp_pin: ATSTc          temp: ATSTc
temp_pin: ATSTc          temp: ATSTc
temp_pin: ATSTd          temp: ATSTh
temp_pin: ATSTd          temp: ATSTh
temp_pin: ATSTg          temp: ATSTg
temp_pin: ATSTg          temp: ATSTg
temp_pin: ATSTh          temp: ATSTd
temp_pin: ATSTh          temp: ATSTd
temp_pin: ATSTk          temp: ATSTk
temp_pin: ATSTk          temp: ATSTk
temp_pin: ATSTl          temp: ATSTp
temp_pin: ATSTl          temp: ATSTp
temp_pin: ATSTo          temp: ATSTo
temp_pin: ATSTo          temp: ATSTo
temp_pin: ATSTp          temp: ATSTl
temp_pin: ATSTp          temp: ATSTl
temp_pin: Cc0          temp: Cc0
temp_pin: Cc1          temp: Cc1
temp_pin: Cc2          temp: Cc2
temp_pin: Cc3          temp: Cc3
temp_pin: Cc4          temp: Cc4
temp_pin: Cc5          temp: Cc5
temp_pin: Cc6          temp: Cc6
temp_pin: Cc7          temp: Cc7
temp_pin: Cd0          temp: Ch0
temp_pin: Cd1          temp: Ch1
temp_pin: Cd2          temp: Ch2
temp_pin: Cd3          temp: Ch3
temp_pin: Cd4          temp: Ch4
temp_pin: Cd5          temp: Ch5
temp_pin: Cd6          temp: Ch6
temp_pin: Cd7          temp: Ch7
temp_pin: Cg0          temp: Cg0
temp_pin: Cg1          temp: Cg1
temp_pin: Cg2          temp: Cg2
temp_pin: Cg3          temp: Cg3
temp_pin: Cg4          temp: Cg4
temp_pin: Cg5          temp: Cg5
temp_pin: Cg6          temp: Cg6
temp_pin: Cg7          temp: Cg7
temp_pin: Ch0          temp: Cd0
temp_pin: Ch1          temp: Cd1
temp_pin: Ch2          temp: Cd2
temp_pin: Ch3          temp: Cd3
temp_pin: Ch4          temp: Cd4
temp_pin: Ch5          temp: Cd5
temp_pin: Ch6          temp: Cd6
temp_pin: Ch7          temp: Cd7
temp_pin: Ck0          temp: Ck0
temp_pin: Ck1          temp: Ck1
temp_pin: Ck2          temp: Ck2
temp_pin: Ck3          temp: Ck3
temp_pin: Ck4          temp: Ck4
temp_pin: Ck5          temp: Ck5
temp_pin: Ck6          temp: Ck6
temp_pin: Ck7          temp: Ck7
temp_pin: CKc_c          temp: CKc_c
temp_pin: CKc_t          temp: CKc_t
temp_pin: CKd_c          temp: CKh_c
temp_pin: CKd_t          temp: CKh_t
temp_pin: CKg_c          temp: CKg_c
temp_pin: CKg_t          temp: CKg_t
temp_pin: CKh_c          temp: CKd_c
temp_pin: CKh_t          temp: CKd_t
temp_pin: CKk_c          temp: CKk_c
temp_pin: CKk_t          temp: CKk_t
temp_pin: CKl_c          temp: CKp_c
temp_pin: CKl_t          temp: CKp_t
temp_pin: CKo_c          temp: CKo_c
temp_pin: CKo_t          temp: CKo_t
temp_pin: CKp_c          temp: CKl_c
temp_pin: CKp_t          temp: CKl_t
temp_pin: Cl0          temp: Cp0
temp_pin: Cl1          temp: Cp1
temp_pin: Cl2          temp: Cp2
temp_pin: Cl3          temp: Cp3
temp_pin: Cl4          temp: Cp4
temp_pin: Cl5          temp: Cp5
temp_pin: Cl6          temp: Cp6
temp_pin: Cl7          temp: Cp7
temp_pin: Co0          temp: Co0
temp_pin: Co1          temp: Co1
temp_pin: Co2          temp: Co2
temp_pin: Co3          temp: Co3
temp_pin: Co4          temp: Co4
temp_pin: Co5          temp: Co5
temp_pin: Co6          temp: Co6
temp_pin: Co7          temp: Co7
temp_pin: Cp0          temp: Cl0
temp_pin: Cp1          temp: Cl1
temp_pin: Cp2          temp: Cl2
temp_pin: Cp3          temp: Cl3
temp_pin: Cp4          temp: Cl4
temp_pin: Cp5          temp: Cl5
temp_pin: Cp6          temp: Cl6
temp_pin: Cp7          temp: Cl7
temp_pin: DBIc0          temp: DBIc0
temp_pin: DBIc1          temp: DBIc1
temp_pin: DBIc2          temp: DBIc2
temp_pin: DBIc3          temp: DBIc3
temp_pin: DBIc4          temp: DBIc4
temp_pin: DBIc5          temp: DBIc5
temp_pin: DBIc6          temp: DBIc6
temp_pin: DBIc7          temp: DBIc7
temp_pin: DBId0          temp: DBIh0
temp_pin: DBId1          temp: DBIh1
temp_pin: DBId2          temp: DBIh2
temp_pin: DBId3          temp: DBIh3
temp_pin: DBId4          temp: DBIh4
temp_pin: DBId5          temp: DBIh5
temp_pin: DBId6          temp: DBIh6
temp_pin: DBId7          temp: DBIh7
temp_pin: DBIg0          temp: DBIg0
temp_pin: DBIg1          temp: DBIg1
temp_pin: DBIg2          temp: DBIg2
temp_pin: DBIg3          temp: DBIg3
temp_pin: DBIg4          temp: DBIg4
temp_pin: DBIg5          temp: DBIg5
temp_pin: DBIg6          temp: DBIg6
temp_pin: DBIg7          temp: DBIg7
temp_pin: DBIh0          temp: DBId0
temp_pin: DBIh1          temp: DBId1
temp_pin: DBIh2          temp: DBId2
temp_pin: DBIh3          temp: DBId3
temp_pin: DBIh4          temp: DBId4
temp_pin: DBIh5          temp: DBId5
temp_pin: DBIh6          temp: DBId6
temp_pin: DBIh7          temp: DBId7
temp_pin: DBIk0          temp: DBIk0
temp_pin: DBIk1          temp: DBIk1
temp_pin: DBIk2          temp: DBIk2
temp_pin: DBIk3          temp: DBIk3
temp_pin: DBIk4          temp: DBIk4
temp_pin: DBIk5          temp: DBIk5
temp_pin: DBIk6          temp: DBIk6
temp_pin: DBIk7          temp: DBIk7
temp_pin: DBIl0          temp: DBIp0
temp_pin: DBIl1          temp: DBIp1
temp_pin: DBIl2          temp: DBIp2
temp_pin: DBIl3          temp: DBIp3
temp_pin: DBIl4          temp: DBIp4
temp_pin: DBIl5          temp: DBIp5
temp_pin: DBIl6          temp: DBIp6
temp_pin: DBIl7          temp: DBIp7
temp_pin: DBIo0          temp: DBIo0
temp_pin: DBIo1          temp: DBIo1
temp_pin: DBIo2          temp: DBIo2
temp_pin: DBIo3          temp: DBIo3
temp_pin: DBIo4          temp: DBIo4
temp_pin: DBIo5          temp: DBIo5
temp_pin: DBIo6          temp: DBIo6
temp_pin: DBIo7          temp: DBIo7
temp_pin: DBIp0          temp: DBIl0
temp_pin: DBIp1          temp: DBIl1
temp_pin: DBIp2          temp: DBIl2
temp_pin: DBIp3          temp: DBIl3
temp_pin: DBIp4          temp: DBIl4
temp_pin: DBIp5          temp: DBIl5
temp_pin: DBIp6          temp: DBIl6
temp_pin: DBIp7          temp: DBIl7
temp_pin: DERRc0          temp: DERRc0
temp_pin: DERRc1          temp: DERRc1
temp_pin: DERRd0          temp: DERRh0
temp_pin: DERRd1          temp: DERRh1
temp_pin: DERRg0          temp: DERRg0
temp_pin: DERRg1          temp: DERRg1
temp_pin: DERRh0          temp: DERRd0
temp_pin: DERRh1          temp: DERRd1
temp_pin: DERRk0          temp: DERRk0
temp_pin: DERRk1          temp: DERRk1
temp_pin: DERRl0          temp: DERRp0
temp_pin: DERRl1          temp: DERRp1
temp_pin: DERRo0          temp: DERRo0
temp_pin: DERRo1          temp: DERRo1
temp_pin: DERRp0          temp: DERRl0
temp_pin: DERRp1          temp: DERRl1
temp_pin: DPARc0          temp: DPARc0
temp_pin: DPARc1          temp: DPARc1
temp_pin: DPARd0          temp: DPARh0
temp_pin: DPARd1          temp: DPARh1
temp_pin: DPARg0          temp: DPARg0
temp_pin: DPARg1          temp: DPARg1
temp_pin: DPARh0          temp: DPARd0
temp_pin: DPARh1          temp: DPARd1
temp_pin: DPARk0          temp: DPARk0
temp_pin: DPARk1          temp: DPARk1
temp_pin: DPARl0          temp: DPARp0
temp_pin: DPARl1          temp: DPARp1
temp_pin: DPARo0          temp: DPARo0
temp_pin: DPARo1          temp: DPARo1
temp_pin: DPARp0          temp: DPARl0
temp_pin: DPARp1          temp: DPARl1
temp_pin: DQc0          temp: DQc0
temp_pin: DQc1          temp: DQc1
temp_pin: DQc10          temp: DQc10
temp_pin: DQc11          temp: DQc11
temp_pin: DQc12          temp: DQc12
temp_pin: DQc13          temp: DQc13
temp_pin: DQc14          temp: DQc14
temp_pin: DQc15          temp: DQc15
temp_pin: DQc16          temp: DQc16
temp_pin: DQc17          temp: DQc17
temp_pin: DQc18          temp: DQc18
temp_pin: DQc19          temp: DQc19
temp_pin: DQc2          temp: DQc2
temp_pin: DQc20          temp: DQc20
temp_pin: DQc21          temp: DQc21
temp_pin: DQc22          temp: DQc22
temp_pin: DQc23          temp: DQc23
temp_pin: DQc24          temp: DQc24
temp_pin: DQc25          temp: DQc25
temp_pin: DQc26          temp: DQc26
temp_pin: DQc27          temp: DQc27
temp_pin: DQc28          temp: DQc28
temp_pin: DQc29          temp: DQc29
temp_pin: DQc3          temp: DQc3
temp_pin: DQc30          temp: DQc30
temp_pin: DQc31          temp: DQc31
temp_pin: DQc32          temp: DQc32
temp_pin: DQc33          temp: DQc33
temp_pin: DQc34          temp: DQc34
temp_pin: DQc35          temp: DQc35
temp_pin: DQc36          temp: DQc36
temp_pin: DQc37          temp: DQc37
temp_pin: DQc38          temp: DQc38
temp_pin: DQc39          temp: DQc39
temp_pin: DQc4          temp: DQc4
temp_pin: DQc40          temp: DQc40
temp_pin: DQc41          temp: DQc41
temp_pin: DQc42          temp: DQc42
temp_pin: DQc43          temp: DQc43
temp_pin: DQc44          temp: DQc44
temp_pin: DQc45          temp: DQc45
temp_pin: DQc46          temp: DQc46
temp_pin: DQc47          temp: DQc47
temp_pin: DQc48          temp: DQc48
temp_pin: DQc49          temp: DQc49
temp_pin: DQc5          temp: DQc5
temp_pin: DQc50          temp: DQc50
temp_pin: DQc51          temp: DQc51
temp_pin: DQc52          temp: DQc52
temp_pin: DQc53          temp: DQc53
temp_pin: DQc54          temp: DQc54
temp_pin: DQc55          temp: DQc55
temp_pin: DQc56          temp: DQc56
temp_pin: DQc57          temp: DQc57
temp_pin: DQc58          temp: DQc58
temp_pin: DQc59          temp: DQc59
temp_pin: DQc6          temp: DQc6
temp_pin: DQc60          temp: DQc60
temp_pin: DQc61          temp: DQc61
temp_pin: DQc62          temp: DQc62
temp_pin: DQc63          temp: DQc63
temp_pin: DQc7          temp: DQc7
temp_pin: DQc8          temp: DQc8
temp_pin: DQc9          temp: DQc9
temp_pin: DQd0          temp: DQh0
temp_pin: DQd1          temp: DQh1
temp_pin: DQd10          temp: DQh10
temp_pin: DQd11          temp: DQh11
temp_pin: DQd12          temp: DQh12
temp_pin: DQd13          temp: DQh13
temp_pin: DQd14          temp: DQh14
temp_pin: DQd15          temp: DQh15
temp_pin: DQd16          temp: DQh16
temp_pin: DQd17          temp: DQh17
temp_pin: DQd18          temp: DQh18
temp_pin: DQd19          temp: DQh19
temp_pin: DQd2          temp: DQh2
temp_pin: DQd20          temp: DQh20
temp_pin: DQd21          temp: DQh21
temp_pin: DQd22          temp: DQh22
temp_pin: DQd23          temp: DQh23
temp_pin: DQd24          temp: DQh24
temp_pin: DQd25          temp: DQh25
temp_pin: DQd26          temp: DQh26
temp_pin: DQd27          temp: DQh27
temp_pin: DQd28          temp: DQh28
temp_pin: DQd29          temp: DQh29
temp_pin: DQd3          temp: DQh3
temp_pin: DQd30          temp: DQh30
temp_pin: DQd31          temp: DQh31
temp_pin: DQd32          temp: DQh32
temp_pin: DQd33          temp: DQh33
temp_pin: DQd34          temp: DQh34
temp_pin: DQd35          temp: DQh35
temp_pin: DQd36          temp: DQh36
temp_pin: DQd37          temp: DQh37
temp_pin: DQd38          temp: DQh38
temp_pin: DQd39          temp: DQh39
temp_pin: DQd4          temp: DQh4
temp_pin: DQd40          temp: DQh40
temp_pin: DQd41          temp: DQh41
temp_pin: DQd42          temp: DQh42
temp_pin: DQd43          temp: DQh43
temp_pin: DQd44          temp: DQh44
temp_pin: DQd45          temp: DQh45
temp_pin: DQd46          temp: DQh46
temp_pin: DQd47          temp: DQh47
temp_pin: DQd48          temp: DQh48
temp_pin: DQd49          temp: DQh49
temp_pin: DQd5          temp: DQh5
temp_pin: DQd50          temp: DQh50
temp_pin: DQd51          temp: DQh51
temp_pin: DQd52          temp: DQh52
temp_pin: DQd53          temp: DQh53
temp_pin: DQd54          temp: DQh54
temp_pin: DQd55          temp: DQh55
temp_pin: DQd56          temp: DQh56
temp_pin: DQd57          temp: DQh57
temp_pin: DQd58          temp: DQh58
temp_pin: DQd59          temp: DQh59
temp_pin: DQd6          temp: DQh6
temp_pin: DQd60          temp: DQh60
temp_pin: DQd61          temp: DQh61
temp_pin: DQd62          temp: DQh62
temp_pin: DQd63          temp: DQh63
temp_pin: DQd7          temp: DQh7
temp_pin: DQd8          temp: DQh8
temp_pin: DQd9          temp: DQh9
temp_pin: DQg0          temp: DQg0
temp_pin: DQg1          temp: DQg1
temp_pin: DQg10          temp: DQg10
temp_pin: DQg11          temp: DQg11
temp_pin: DQg12          temp: DQg12
temp_pin: DQg13          temp: DQg13
temp_pin: DQg14          temp: DQg14
temp_pin: DQg15          temp: DQg15
temp_pin: DQg16          temp: DQg16
temp_pin: DQg17          temp: DQg17
temp_pin: DQg18          temp: DQg18
temp_pin: DQg19          temp: DQg19
temp_pin: DQg2          temp: DQg2
temp_pin: DQg20          temp: DQg20
temp_pin: DQg21          temp: DQg21
temp_pin: DQg22          temp: DQg22
temp_pin: DQg23          temp: DQg23
temp_pin: DQg24          temp: DQg24
temp_pin: DQg25          temp: DQg25
temp_pin: DQg26          temp: DQg26
temp_pin: DQg27          temp: DQg27
temp_pin: DQg28          temp: DQg28
temp_pin: DQg29          temp: DQg29
temp_pin: DQg3          temp: DQg3
temp_pin: DQg30          temp: DQg30
temp_pin: DQg31          temp: DQg31
temp_pin: DQg32          temp: DQg32
temp_pin: DQg33          temp: DQg33
temp_pin: DQg34          temp: DQg34
temp_pin: DQg35          temp: DQg35
temp_pin: DQg36          temp: DQg36
temp_pin: DQg37          temp: DQg37
temp_pin: DQg38          temp: DQg38
temp_pin: DQg39          temp: DQg39
temp_pin: DQg4          temp: DQg4
temp_pin: DQg40          temp: DQg40
temp_pin: DQg41          temp: DQg41
temp_pin: DQg42          temp: DQg42
temp_pin: DQg43          temp: DQg43
temp_pin: DQg44          temp: DQg44
temp_pin: DQg45          temp: DQg45
temp_pin: DQg46          temp: DQg46
temp_pin: DQg47          temp: DQg47
temp_pin: DQg48          temp: DQg48
temp_pin: DQg49          temp: DQg49
temp_pin: DQg5          temp: DQg5
temp_pin: DQg50          temp: DQg50
temp_pin: DQg51          temp: DQg51
temp_pin: DQg52          temp: DQg52
temp_pin: DQg53          temp: DQg53
temp_pin: DQg54          temp: DQg54
temp_pin: DQg55          temp: DQg55
temp_pin: DQg56          temp: DQg56
temp_pin: DQg57          temp: DQg57
temp_pin: DQg58          temp: DQg58
temp_pin: DQg59          temp: DQg59
temp_pin: DQg6          temp: DQg6
temp_pin: DQg60          temp: DQg60
temp_pin: DQg61          temp: DQg61
temp_pin: DQg62          temp: DQg62
temp_pin: DQg63          temp: DQg63
temp_pin: DQg7          temp: DQg7
temp_pin: DQg8          temp: DQg8
temp_pin: DQg9          temp: DQg9
temp_pin: DQh0          temp: DQd0
temp_pin: DQh1          temp: DQd1
temp_pin: DQh10          temp: DQd10
temp_pin: DQh11          temp: DQd11
temp_pin: DQh12          temp: DQd12
temp_pin: DQh13          temp: DQd13
temp_pin: DQh14          temp: DQd14
temp_pin: DQh15          temp: DQd15
temp_pin: DQh16          temp: DQd16
temp_pin: DQh17          temp: DQd17
temp_pin: DQh18          temp: DQd18
temp_pin: DQh19          temp: DQd19
temp_pin: DQh2          temp: DQd2
temp_pin: DQh20          temp: DQd20
temp_pin: DQh21          temp: DQd21
temp_pin: DQh22          temp: DQd22
temp_pin: DQh23          temp: DQd23
temp_pin: DQh24          temp: DQd24
temp_pin: DQh25          temp: DQd25
temp_pin: DQh26          temp: DQd26
temp_pin: DQh27          temp: DQd27
temp_pin: DQh28          temp: DQd28
temp_pin: DQh29          temp: DQd29
temp_pin: DQh3          temp: DQd3
temp_pin: DQh30          temp: DQd30
temp_pin: DQh31          temp: DQd31
temp_pin: DQh32          temp: DQd32
temp_pin: DQh33          temp: DQd33
temp_pin: DQh34          temp: DQd34
temp_pin: DQh35          temp: DQd35
temp_pin: DQh36          temp: DQd36
temp_pin: DQh37          temp: DQd37
temp_pin: DQh38          temp: DQd38
